seed,strategy,model,accuracy,f1_score
2643,balanced_in_on,DecisionTreeClassifier,0.9019607843137256,0.9036178456056752
2643,balanced_in_in,DecisionTreeClassifier,0.9215686274509804,0.9280945043656909
2643,balanced_in_on,SVC,0.6078431372549019,0.5526831179005092
2643,balanced_in_in,SVC,0.7254901960784313,0.7276535565493254
3832,base,GradientBoostingClassifier,0.9607843137254902,0.9611804317686672
3832,base,DecisionTreeClassifier,0.9019607843137256,0.9011488653432388
3832,base,SVC,0.7254901960784313,0.7254901960784313
3832,random_selected_on,GradientBoostingClassifier,0.9803921568627452,0.97989417989418
3832,random_selected_in,GradientBoostingClassifier,0.9607843137254902,0.9611804317686672
3832,random_selected_on,DecisionTreeClassifier,0.9215686274509804,0.9215686274509804
3832,random_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8839576751416679
3832,random_selected_on,SVC,0.6078431372549019,0.459588713534194
3832,random_selected_in,SVC,0.7843137254901961,0.7804099015171679
3832,proportional_selected_on,GradientBoostingClassifier,0.9803921568627452,0.97989417989418
3832,proportional_selected_in,GradientBoostingClassifier,1.0,1.0
3832,proportional_selected_on,DecisionTreeClassifier,0.8823529411764706,0.8733271086212264
3832,proportional_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8876590313008073
3832,proportional_selected_on,SVC,0.5882352941176471,0.4502541757443718
3832,proportional_selected_in,SVC,0.7647058823529411,0.7646055864801165
3832,fewest_selected_on,GradientBoostingClassifier,0.9607843137254902,0.9607843137254902
3832,fewest_selected_in,GradientBoostingClassifier,1.0,1.0
3832,fewest_selected_on,DecisionTreeClassifier,0.8431372549019608,0.8448957210656683
3832,fewest_selected_in,DecisionTreeClassifier,0.9215686274509804,0.9168253968253968
3832,fewest_selected_on,SVC,0.6470588235294118,0.5776364599894012
3832,fewest_selected_in,SVC,0.7254901960784313,0.7317605116913075
3832,representative_selected_on,GradientBoostingClassifier,0.9607843137254902,0.95859593837535
3832,representative_selected_in,GradientBoostingClassifier,1.0,1.0
3832,representative_selected_on,DecisionTreeClassifier,0.9019607843137256,0.8926237161531279
3832,representative_selected_in,DecisionTreeClassifier,0.9019607843137256,0.9011488653432388
3832,representative_selected_on,SVC,0.7058823529411765,0.6597462514417533
3832,representative_selected_in,SVC,0.7450980392156863,0.7428744522170129
3832,balanced_on_on,GradientBoostingClassifier,0.9607843137254902,0.96101575056252
3832,balanced_on_in,GradientBoostingClassifier,0.9607843137254902,0.9623759854777424
3832,balanced_on_on,DecisionTreeClassifier,0.9019607843137256,0.8922662141779789
3832,balanced_on_in,DecisionTreeClassifier,0.9019607843137256,0.9077683552444624
3832,balanced_on_on,SVC,0.6470588235294118,0.5776364599894012
3832,balanced_on_in,SVC,0.6862745098039216,0.6917460132017057
3832,balanced_in_on,GradientBoostingClassifier,0.9607843137254902,0.96101575056252
3832,balanced_in_in,GradientBoostingClassifier,0.9607843137254902,0.9623759854777424
3832,balanced_in_on,DecisionTreeClassifier,0.9019607843137256,0.8922662141779789
3832,balanced_in_in,DecisionTreeClassifier,0.9019607843137256,0.9077683552444624
3832,balanced_in_on,SVC,0.6470588235294118,0.5776364599894012
3832,balanced_in_in,SVC,0.6862745098039216,0.6917460132017057
7950,base,GradientBoostingClassifier,0.9215686274509804,0.9226325793817852
7950,base,DecisionTreeClassifier,0.8235294117647058,0.8253679180650589
7950,base,SVC,0.6862745098039216,0.6778711484593837
7950,random_selected_on,GradientBoostingClassifier,0.9215686274509804,0.922167848463664
7950,random_selected_in,GradientBoostingClassifier,0.9607843137254902,0.9606530378432566
7950,random_selected_on,DecisionTreeClassifier,0.8823529411764706,0.8823068050749711
7950,random_selected_in,DecisionTreeClassifier,0.8627450980392157,0.8639455782312925
7950,random_selected_on,SVC,0.5098039215686274,0.3442831678125795
7950,random_selected_in,SVC,0.6470588235294118,0.6399297771135072
7950,proportional_selected_on,GradientBoostingClassifier,0.9019607843137256,0.9029320706610818
7950,proportional_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9226325793817852
7950,proportional_selected_on,DecisionTreeClassifier,0.8235294117647058,0.8253679180650589
7950,proportional_selected_in,DecisionTreeClassifier,0.8431372549019608,0.8461762413943907
7950,proportional_selected_on,SVC,0.5098039215686274,0.3442831678125795
7950,proportional_selected_in,SVC,0.6862745098039216,0.6771695531191217
7950,fewest_selected_on,GradientBoostingClassifier,0.9215686274509804,0.9218831917793856
7950,fewest_selected_in,GradientBoostingClassifier,0.9019607843137256,0.9032679738562092
7950,fewest_selected_on,DecisionTreeClassifier,0.7647058823529411,0.7691076430572229
7950,fewest_selected_in,DecisionTreeClassifier,0.7450980392156863,0.7640522875816993
7950,fewest_selected_on,SVC,0.5686274509803921,0.4954555940023069
7950,fewest_selected_in,SVC,0.6862745098039216,0.6884531590413944
7950,representative_selected_on,GradientBoostingClassifier,0.9019607843137256,0.9029320706610818
7950,representative_selected_in,GradientBoostingClassifier,0.9411764705882352,0.9416022483140888
7950,representative_selected_on,DecisionTreeClassifier,0.8823529411764706,0.8832616825696411
7950,representative_selected_in,DecisionTreeClassifier,0.8627450980392157,0.8628637337287856
7950,representative_selected_on,SVC,0.5098039215686274,0.4158569958072857
7950,representative_selected_in,SVC,0.6666666666666666,0.6576977202364199
7950,balanced_on_on,GradientBoostingClassifier,0.9215686274509804,0.924183006535948
7950,balanced_on_in,GradientBoostingClassifier,0.9019607843137256,0.9059209890852892
7950,balanced_on_on,DecisionTreeClassifier,0.803921568627451,0.8054215234480889
7950,balanced_on_in,DecisionTreeClassifier,0.8235294117647058,0.8292473118279571
7950,balanced_on_on,SVC,0.5098039215686274,0.4199313528228192
7950,balanced_on_in,SVC,0.6470588235294118,0.6471758353810406
7950,balanced_in_on,GradientBoostingClassifier,0.9215686274509804,0.924183006535948
7950,balanced_in_in,GradientBoostingClassifier,0.9019607843137256,0.9059209890852892
7950,balanced_in_on,DecisionTreeClassifier,0.803921568627451,0.8054215234480889
7950,balanced_in_in,DecisionTreeClassifier,0.8235294117647058,0.8292473118279571
7950,balanced_in_on,SVC,0.5098039215686274,0.4199313528228192
7950,balanced_in_in,SVC,0.6470588235294118,0.6471758353810406
2884,base,GradientBoostingClassifier,0.9215686274509804,0.9205617911500265
2884,base,DecisionTreeClassifier,0.8431372549019608,0.8431372549019608
2884,base,SVC,0.7254901960784313,0.7311229946524065
2884,random_selected_on,GradientBoostingClassifier,0.9411764705882352,0.9411764705882352
2884,random_selected_in,GradientBoostingClassifier,0.9411764705882352,0.940075951329148
2884,random_selected_on,DecisionTreeClassifier,0.803921568627451,0.8069381598793364
2884,random_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8850441167190674
2884,random_selected_on,SVC,0.5098039215686274,0.4184873949579831
2884,random_selected_in,SVC,0.7843137254901961,0.7889116143712487
2884,proportional_selected_on,GradientBoostingClassifier,0.9215686274509804,0.9208246144307526
2884,proportional_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9205617911500265
2884,proportional_selected_on,DecisionTreeClassifier,0.8431372549019608,0.8449574546799852
2884,proportional_selected_in,DecisionTreeClassifier,0.8235294117647058,0.8245652978172401
2884,proportional_selected_on,SVC,0.5294117647058824,0.3665158371040724
2884,proportional_selected_in,SVC,0.7843137254901961,0.7889116143712487
2884,fewest_selected_on,GradientBoostingClassifier,0.9411764705882352,0.940075951329148
2884,fewest_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9205617911500265
2884,fewest_selected_on,DecisionTreeClassifier,0.8627450980392157,0.8623575912578471
2884,fewest_selected_in,DecisionTreeClassifier,0.9411764705882352,0.9419266837169652
2884,fewest_selected_on,SVC,0.5098039215686274,0.4281220509594212
2884,fewest_selected_in,SVC,0.6666666666666666,0.6827012025901942
2884,representative_selected_on,GradientBoostingClassifier,0.9411764705882352,0.940171720862258
2884,representative_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9228026875085698
2884,representative_selected_on,DecisionTreeClassifier,0.803921568627451,0.8120996650408415
2884,representative_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8794881588999236
2884,representative_selected_on,SVC,0.5098039215686274,0.4281220509594212
2884,representative_selected_in,SVC,0.7647058823529411,0.7601904085953083
2884,balanced_on_on,GradientBoostingClassifier,0.9215686274509804,0.9205617911500265
2884,balanced_on_in,GradientBoostingClassifier,0.9215686274509804,0.9205617911500265
2884,balanced_on_on,DecisionTreeClassifier,0.8235294117647058,0.8302559445733696
2884,balanced_on_in,DecisionTreeClassifier,0.7843137254901961,0.7741102710676747
2884,balanced_on_on,SVC,0.5098039215686274,0.4184873949579831
2884,balanced_on_in,SVC,0.6470588235294118,0.6546787820819385
2884,balanced_in_on,GradientBoostingClassifier,0.9215686274509804,0.9205617911500265
2884,balanced_in_in,GradientBoostingClassifier,0.9215686274509804,0.9205617911500265
2884,balanced_in_on,DecisionTreeClassifier,0.8235294117647058,0.8302559445733696
2884,balanced_in_in,DecisionTreeClassifier,0.7843137254901961,0.7741102710676747
2884,balanced_in_on,SVC,0.5098039215686274,0.4184873949579831
2884,balanced_in_in,SVC,0.6470588235294118,0.6546787820819385
1971,base,GradientBoostingClassifier,0.8823529411764706,0.8806329549363606
1971,base,DecisionTreeClassifier,0.8431372549019608,0.8440269029571901
1971,base,SVC,0.6274509803921569,0.6219951257339095
1971,random_selected_on,GradientBoostingClassifier,0.9019607843137256,0.8945233265720081
1971,random_selected_in,GradientBoostingClassifier,0.9019607843137256,0.899224705362021
1971,random_selected_on,DecisionTreeClassifier,0.7450980392156863,0.7689795918367347
1971,random_selected_in,DecisionTreeClassifier,0.8627450980392157,0.8640907080535564
1971,random_selected_on,SVC,0.5098039215686274,0.3575248281130633
1971,random_selected_in,SVC,0.6274509803921569,0.6272819472616634
1971,proportional_selected_on,GradientBoostingClassifier,0.8823529411764706,0.8763039698638075
1971,proportional_selected_in,GradientBoostingClassifier,0.8823529411764706,0.8790242887605971
1971,proportional_selected_on,DecisionTreeClassifier,0.7647058823529411,0.7831808278867102
1971,proportional_selected_in,DecisionTreeClassifier,0.8431372549019608,0.8437936343131288
1971,proportional_selected_on,SVC,0.5294117647058824,0.3665158371040724
1971,proportional_selected_in,SVC,0.6666666666666666,0.6695562435500516
1971,fewest_selected_on,GradientBoostingClassifier,0.9215686274509804,0.9178765880217788
1971,fewest_selected_in,GradientBoostingClassifier,0.9019607843137256,0.9036749628080898
